,Unnamed: 0,id,scrape_id,host_id,host_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
11639,11639,1.03021e+18,20200000000000.0,536603324,6,41.14234,-8.61476,2,1.0,1.0,1.0,2,45,10,14,21,252,11,10,0,4.82,5.0,4.91,4.91,4.91,5.0,4.91,6,6,0,0,0.89
11641,11641,1.03021e+18,20200000000000.0,536603324,6,41.14254,-8.61382,2,1.0,1.0,1.0,2,45,7,18,30,259,10,10,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6,6,0,0,0.88
11644,11644,1.03025e+18,20200000000000.0,547658604,1,41.1436,-8.61507,4,2.0,2.0,2.0,2,270,8,31,61,232,28,28,1,4.79,4.75,4.89,4.57,4.75,4.86,4.71,1,1,0,0,2.3
11661,11661,1.03193e+18,20200000000000.0,547975543,11,41.16054,-8.64515,2,1.0,0.0,1.0,2,270,19,49,79,259,27,27,1,4.81,4.89,4.74,4.93,4.96,4.44,4.74,11,11,0,0,2.24
11663,11663,1.03278e+18,20200000000000.0,247261161,6,41.127097,-8.6049243,4,2.0,2.0,2.0,3,30,29,47,47,47,8,8,0,4.63,4.75,4.38,5.0,5.0,4.88,4.63,6,6,0,0,1.45
11664,11664,1.0328e+18,20200000000000.0,247261161,6,41.1356927,-8.6056104,2,1.0,1.0,1.0,2,365,29,59,89,89,10,10,0,4.9,4.9,5.0,5.0,5.0,4.8,4.9,6,6,0,0,2.75
11665,11665,1.03312e+18,20200000000000.0,199153413,11,41.1426494,-8.6192068,6,1.0,2.0,2.0,2,90,21,51,79,344,38,38,1,4.53,4.42,4.5,4.76,4.76,4.61,4.47,10,10,0,0,3.23
11666,11666,1.03335e+18,20200000000000.0,548240831,2,41.1518,-8.59702,6,2.0,3.0,3.0,2,365,24,54,84,347,0,0,0,,,,,,,,2,1,1,0,
11674,11674,1.03405e+18,20200000000000.0,15449065,1,41.1533047,-8.6222734,3,0.5,0.0,1.0,3,90,0,9,9,147,6,6,0,5.0,5.0,5.0,5.0,5.0,5.0,4.83,1,1,0,0,0.63
11675,11675,1.03406e+18,20200000000000.0,548391466,1,41.15023,-8.61984,2,1.0,1.0,1.0,2,270,0,0,5,185,0,0,0,,,,,,,,1,1,0,0,
11676,11676,1.03406e+18,20200000000000.0,526856776,6,41.14621,-8.61271,2,1.0,0.0,1.0,2,270,18,18,18,132,0,0,0,,,,,,,,6,6,0,0,
11678,11678,1.03406e+18,20200000000000.0,526856776,6,41.14621,-8.61271,1,1.0,0.0,1.0,2,270,22,22,22,136,0,0,0,,,,,,,,6,6,0,0,
11679,11679,1.03406e+18,20200000000000.0,526856776,6,41.14621,-8.61271,1,1.0,0.0,1.0,2,270,22,22,22,136,0,0,0,,,,,,,,6,6,0,0,
11685,11685,1.03496e+18,20200000000000.0,526856776,6,41.14621,-8.61271,2,1.0,0.0,1.0,2,270,19,19,19,133,0,0,0,,,,,,,,6,6,0,0,
11686,11686,1.03497e+18,20200000000000.0,526856776,6,41.14621,-8.61271,2,1.0,0.0,1.0,2,270,22,22,22,136,0,0,0,,,,,,,,6,6,0,0,
11688,11688,1.0352e+18,20200000000000.0,467088680,1,41.15927,-8.61343,3,1.0,1.0,2.0,1,1125,0,0,18,293,20,20,1,4.35,4.55,4.3,4.9,4.65,4.55,4.3,1,1,0,0,1.9
11694,11694,1.03545e+18,20200000000000.0,548686981,3,41.16157,-8.61647,4,1.0,1.0,2.0,2,270,25,55,85,265,13,13,1,4.54,4.69,4.69,4.77,4.77,4.23,4.46,3,3,0,0,1.24
11695,11695,1.03546e+18,20200000000000.0,548686981,3,41.16347,-8.61606,4,1.0,1.0,2.0,2,270,25,55,85,265,23,23,0,4.78,4.91,4.43,4.87,4.87,4.52,4.35,3,3,0,0,2.09
11702,11702,1.03695e+18,20200000000000.0,148036445,1,41.15677233,-8.61723477,2,,,,1,2,0,0,0,0,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,4.67,1,0,1,0,0.36
11706,11706,1.03896e+18,20200000000000.0,549392974,6,41.14502,-8.61285,2,1.0,1.0,1.0,2,31,22,49,75,350,0,0,0,,,,,,,,6,4,2,0,
11710,11710,1.03963e+18,20200000000000.0,549399740,6,41.1361007,-8.6122874,4,1.0,2.0,3.0,3,365,29,59,89,269,20,20,0,4.68,4.79,4.8,4.84,4.85,4.89,4.68,6,6,0,0,2.53
11752,11752,1.0433e+18,20200000000000.0,548240831,2,41.15255,-8.59834,2,2.0,1.0,1.0,3,365,24,54,84,264,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,1,1,0,0.09
11753,11753,1.04333e+18,20200000000000.0,462367550,16,41.1433475,-8.6072938,3,1.0,1.0,2.0,1,65,22,52,82,357,12,12,0,4.58,4.67,4.92,4.58,4.58,4.83,4.67,3,3,0,0,1.02
11754,11754,1.04334e+18,20200000000000.0,462367550,16,41.1433475,-8.6072938,3,1.0,1.0,2.0,2,60,13,43,69,344,5,5,0,5.0,5.0,4.8,5.0,4.8,4.6,4.8,3,3,0,0,0.43
11768,11768,1.04483e+18,20200000000000.0,537092792,8,41.1516093,-8.6120877,2,1.0,1.0,1.0,2,365,23,53,83,358,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,4.75,8,8,0,0,0.34
11769,11769,1.04484e+18,20200000000000.0,537092792,8,41.1516093,-8.6120877,2,1.0,1.0,1.0,2,365,28,58,88,354,2,2,0,5.0,4.5,5.0,4.5,4.5,4.5,5.0,8,8,0,0,0.17
11770,11770,1.04485e+18,20200000000000.0,537092792,8,41.1516093,-8.6120877,2,1.0,1.0,1.0,2,365,14,44,74,349,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8,8,0,0,0.23
11772,11772,1.04486e+18,20200000000000.0,80866007,1,41.14428,-8.61351,4,1.0,1.0,1.0,2,30,30,60,90,107,21,21,0,4.57,4.81,4.48,4.67,4.57,5.0,4.67,1,1,0,0,1.87
11777,11777,1.04556e+18,20200000000000.0,526218503,9,41.14656,-8.60311,6,2.0,2.0,4.0,1,365,17,47,77,352,40,40,1,4.53,4.48,4.4,4.78,4.8,4.9,4.55,4,4,0,0,3.37
11783,11783,1.0463e+18,20200000000000.0,550960414,1,41.15103,-8.60086,2,1.0,1.0,1.0,2,270,13,39,69,249,20,20,1,4.85,4.9,4.8,4.7,4.9,4.95,4.85,1,1,0,0,2.08
11785,11785,1.04634e+18,20200000000000.0,368252613,7,41.15998,-8.62136,2,1.0,0.0,1.0,2,270,13,43,73,253,23,23,0,4.57,4.7,4.3,5.0,4.7,4.57,4.57,7,7,0,0,2.14
11786,11786,1.04634e+18,20200000000000.0,550970227,1,41.15119,-8.61112,2,1.0,0.0,1.0,2,31,26,56,86,361,43,43,2,4.63,4.81,4.72,4.88,4.84,4.79,4.63,1,1,0,0,3.68
11794,11794,1.04709e+18,20200000000000.0,542228046,5,41.15195,-8.61138,4,1.0,2.0,2.0,1,365,24,54,84,311,38,38,0,4.74,4.87,4.92,4.87,4.92,4.61,4.68,5,5,0,0,3.65
11799,11799,1.04782e+18,20200000000000.0,317146523,2,41.1442886,-8.6092671,2,1.0,1.0,2.0,1,365,20,50,80,256,10,10,0,4.3,4.7,4.4,4.8,4.9,4.8,4.5,2,2,0,0,0.87
11800,11800,1.04793e+18,20200000000000.0,551271049,5,41.149792,-8.6057889,4,1.0,1.0,2.0,1,365,25,53,57,57,11,11,0,4.55,4.73,4.82,4.91,4.82,4.55,4.45,5,5,0,0,0.93
11805,11805,1.04906e+18,20200000000000.0,270002079,1,41.1284649,-8.6143211,2,1.0,1.0,1.0,1,1125,27,57,87,267,12,12,0,5.0,4.92,5.0,4.75,4.83,4.83,5.0,1,0,1,0,1.71
11808,11808,1.04912e+18,20200000000000.0,551495814,1,41.15326,-8.61652,2,1.0,1.0,1.0,2,270,3,23,53,233,35,35,2,4.8,4.91,4.74,4.8,4.83,4.83,4.71,1,1,0,0,3.05
11825,11825,1.04989e+18,20200000000000.0,526218503,9,41.14608,-8.6023,4,1.0,1.0,2.0,1,365,19,49,79,354,27,27,2,4.44,4.44,4.3,4.67,4.59,4.52,4.37,4,4,0,0,2.29
11831,11831,1.05002e+18,20200000000000.0,551653062,1,41.13218,-8.60456,4,2.0,2.0,2.0,1,1125,17,47,70,338,30,30,2,4.47,4.8,4.7,4.6,4.47,4.43,4.53,1,1,0,0,2.55
11833,11833,1.05014e+18,20200000000000.0,551735079,5,41.16266125,-8.620774688,6,1.0,2.0,3.0,1,31,13,35,54,312,4,4,1,4.5,5.0,4.75,5.0,4.75,4.25,4.5,5,5,0,0,0.34
11838,11838,1.05071e+18,20200000000000.0,8878213,1,41.1375232,-8.6099583,4,1.0,2.0,0.0,2,90,23,34,34,107,29,29,1,4.72,4.76,4.79,4.86,4.97,4.9,4.76,1,1,0,0,3.66
11847,11847,1.05148e+18,20200000000000.0,551735079,5,41.1626774,-8.6206674,6,1.0,2.0,3.0,1,31,12,40,62,274,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,0,0,0.09
11850,11850,1.05208e+18,20200000000000.0,129987166,5,41.1573445,-8.608506,2,1.0,1.0,2.0,2,30,23,53,83,101,32,32,0,5.0,4.97,4.94,5.0,5.0,4.91,4.97,5,5,0,0,3.66
11852,11852,1.05211e+18,20200000000000.0,551735079,5,41.1626774,-8.6206674,6,1.0,2.0,2.0,1,31,17,47,77,337,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,0,0,0.55
11855,11855,1.05216e+18,20200000000000.0,552144075,1,41.1518109,-8.5967649,4,1.0,1.0,2.0,2,90,14,44,74,349,22,22,1,4.59,4.77,4.64,4.55,4.82,4.45,4.55,1,1,0,0,1.89
11859,11859,1.0536e+18,20200000000000.0,335006259,2,41.137428,-8.6127194,4,1.0,2.0,3.0,3,21,24,36,66,236,14,14,0,4.86,4.57,5.0,5.0,4.79,4.93,4.79,2,2,0,0,1.62
11863,11863,1.05452e+18,20200000000000.0,552596316,5,41.1721463,-8.5895213,2,1.0,1.0,1.0,2,30,29,59,89,179,7,7,0,5.0,4.86,5.0,5.0,5.0,4.29,4.71,4,4,0,0,0.81
11865,11865,1.05505e+18,20200000000000.0,552718792,1,41.1472,-8.6009,5,1.0,3.0,3.0,2,270,3,29,59,239,24,24,2,4.38,4.58,4.38,4.46,4.63,4.71,4.5,1,1,0,0,2.77
11867,11867,1.05581e+18,20200000000000.0,202796660,3,41.1460599,-8.6043817,2,1.0,1.0,1.0,2,30,8,38,68,343,48,48,1,4.98,4.94,5.0,4.94,4.96,4.94,4.96,2,2,0,0,4.78
11868,11868,1.05641e+18,20200000000000.0,552596316,5,41.17319,-8.58864,2,1.0,1.0,1.0,2,30,29,59,89,179,11,11,1,5.0,4.82,4.91,5.0,5.0,4.64,4.64,4,4,0,0,1.27
11869,11869,1.05644e+18,20200000000000.0,553079917,1,41.15136,-8.61712,2,,,,1,1125,0,0,0,0,17,17,0,4.24,4.65,4.24,4.88,4.71,4.76,4.47,1,1,0,0,1.69
11871,11871,1.05658e+18,20200000000000.0,552596316,5,41.1725,-8.58839,2,1.0,1.0,1.0,2,30,29,59,89,179,5,5,0,4.6,4.6,4.8,4.8,5.0,4.4,4.6,4,4,0,0,0.57
11872,11872,1.05667e+18,20200000000000.0,552596316,5,41.17114,-8.59045,3,1.0,1.0,2.0,2,30,29,59,75,75,15,15,0,4.93,4.87,4.93,5.0,4.93,4.8,4.8,4,4,0,0,1.73
11874,11874,1.05715e+18,20200000000000.0,476993130,7,41.1419074,-8.6133318,2,1.0,1.0,1.0,3,365,13,24,27,221,6,6,1,4.83,4.83,5.0,4.83,5.0,4.83,4.83,5,5,0,0,0.53
11879,11879,1.0572e+18,20200000000000.0,456999607,9,41.1569377,-8.609847,2,1.0,1.0,1.0,1,365,24,54,84,90,47,47,2,4.79,4.83,4.94,4.85,4.98,4.72,4.77,5,5,0,0,4.25
11888,11888,1.05921e+18,20200000000000.0,553745634,1,41.15428,-8.61788,2,1.0,1.0,1.0,1,1125,15,45,72,346,8,8,0,4.75,4.63,4.5,5.0,4.63,4.5,4.5,1,0,1,0,1.13
11889,11889,1.05926e+18,20200000000000.0,553732742,1,41.13452,-8.61097,4,2.0,2.0,2.0,1,1125,8,25,38,282,35,35,2,4.74,4.77,4.77,4.63,4.77,4.66,4.66,1,1,0,0,3.06
11904,11904,1.06083e+18,20200000000000.0,227781294,2,41.14251,-8.61373,2,1.0,0.0,1.0,2,270,4,30,60,240,27,27,1,4.67,4.93,4.74,4.67,4.67,4.89,4.78,1,1,0,0,2.43
11908,11908,1.06102e+18,20200000000000.0,486871837,5,41.1438311,-8.6100677,2,1.0,1.0,1.0,2,365,8,25,52,242,5,5,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,0,0,0.45
11909,11909,1.06132e+18,20200000000000.0,56226295,30,41.136242,-8.6129123,4,1.0,1.0,2.0,2,30,24,54,81,225,27,27,0,4.78,4.78,4.78,4.78,4.89,4.89,4.67,22,22,0,0,2.76
11910,11910,1.06146e+18,20200000000000.0,507470739,10,41.1444005,-8.6211569,5,1.0,2.0,3.0,3,365,25,55,85,255,14,14,0,4.64,4.71,4.64,4.64,5.0,4.86,4.71,8,8,0,0,1.26
11912,11912,1.06155e+18,20200000000000.0,554436172,1,41.15878,-8.5924,2,1.0,0.0,1.0,2,31,4,9,34,34,40,40,1,4.63,4.7,4.68,4.83,4.78,4.2,4.65,1,1,0,0,3.58
11915,11915,1.0616e+18,20200000000000.0,535302387,1,41.14255534,-8.597362339,2,1.0,0.0,1.0,2,18,23,31,56,219,6,6,0,4.83,4.83,4.83,5.0,5.0,4.5,4.67,1,1,0,0,0.69
11918,11918,1.06173e+18,20200000000000.0,554505070,1,41.1518525,-8.6042221,2,1.0,1.0,0.0,2,365,25,55,85,175,29,29,0,4.86,5.0,4.93,4.9,4.97,5.0,4.86,1,1,0,0,3.13
11919,11919,1.06177e+18,20200000000000.0,297007954,2,41.169019,-8.620724,4,1.0,1.0,3.0,1,28,22,52,82,259,20,20,0,4.7,4.85,4.85,4.55,4.7,4.35,4.6,2,2,0,0,2.34
11920,11920,1.06207e+18,20200000000000.0,86338424,4,41.14199,-8.61551,4,1.0,1.0,2.0,2,360,29,59,89,358,2,2,0,5.0,5.0,4.5,5.0,5.0,5.0,5.0,2,2,0,0,0.29
11921,11921,1.06221e+18,20200000000000.0,524719730,4,41.14274723,-8.614379279,2,1.0,1.0,1.0,1,365,10,38,68,115,24,24,2,4.88,4.79,4.83,4.96,4.96,4.92,4.83,4,4,0,0,2.14
11923,11923,1.06233e+18,20200000000000.0,507470739,10,41.1442695,-8.6129058,3,1.5,2.0,2.0,2,365,30,60,90,260,6,6,0,4.83,4.83,5.0,5.0,4.67,4.67,4.83,8,8,0,0,0.78
11925,11925,1.06246e+18,20200000000000.0,69051943,1,41.14978,-8.59744,4,1.0,1.0,2.0,2,365,16,16,16,16,0,0,0,,,,,,,,1,1,0,0,
11927,11927,1.0631e+18,20200000000000.0,486871837,5,41.1438311,-8.6100677,2,1.0,1.0,1.0,2,365,11,28,49,229,0,0,0,,,,,,,,5,5,0,0,
11928,11928,1.06376e+18,20200000000000.0,136172120,3,41.14221,-8.59549,2,1.0,1.0,1.0,2,365,15,45,75,227,34,34,0,4.74,4.85,4.82,4.82,4.65,4.74,4.85,3,2,1,0,3.63
11929,11929,1.06378e+18,20200000000000.0,136172120,3,41.14214,-8.59678,2,1.0,1.0,2.0,2,365,15,45,75,160,44,44,0,4.82,4.75,4.8,4.82,4.75,4.8,4.82,3,2,1,0,4.84
11930,11930,1.06379e+18,20200000000000.0,136172120,3,41.14346,-8.59656,2,1.0,1.0,1.0,2,365,13,43,73,240,58,58,1,4.88,4.84,4.88,4.84,4.66,4.79,4.91,3,2,1,0,5.78
11942,11942,1.06578e+18,20200000000000.0,217790549,1,41.1699098,-8.6036585,6,1.5,3.0,3.0,2,30,14,14,14,14,0,0,0,,,,,,,,1,1,0,0,
11944,11944,1.06611e+18,20200000000000.0,429418218,6,41.14873,-8.6164,3,1.0,0.0,2.0,1,365,15,18,22,267,5,5,0,4.8,5.0,5.0,4.8,4.6,5.0,5.0,6,6,0,0,0.45
11946,11946,1.06645e+18,20200000000000.0,444454123,1,41.14437,-8.61121,4,,1.0,,1,1125,0,0,0,0,20,20,0,4.55,4.7,4.3,4.9,4.85,4.55,4.55,1,1,0,0,2.03
11947,11947,1.06658e+18,20200000000000.0,555874667,1,41.15149,-8.60591,6,2.0,3.0,4.0,3,7,17,47,77,336,40,40,1,4.78,4.93,4.85,4.78,4.88,4.95,4.73,1,1,0,0,3.74
11952,11952,1.06675e+18,20200000000000.0,23585920,42,41.1704915,-8.5945953,4,1.5,2.0,2.0,2,365,11,41,71,251,18,18,0,4.94,5.0,5.0,4.83,4.94,4.78,4.83,20,20,0,0,1.65
11953,11953,1.06678e+18,20200000000000.0,546203554,5,41.1357697,-8.612134,4,1.0,1.0,2.0,1,45,9,27,51,234,14,14,2,4.93,5.0,5.0,4.93,4.93,4.93,5.0,5,5,0,0,2.2
11954,11954,1.06687e+18,20200000000000.0,205776921,11,41.14497,-8.60239,4,1.0,1.0,2.0,1,365,22,52,82,167,11,11,2,4.64,4.73,4.73,4.91,4.91,4.91,4.55,9,9,0,0,1.06
11963,11963,1.06723e+18,20200000000000.0,316693486,14,41.14875367,-8.616357454,4,1.0,1.0,3.0,3,90,21,51,81,356,19,19,0,4.89,4.84,4.84,4.89,5.0,4.95,4.95,13,13,0,0,2.0
11964,11964,1.06738e+18,20200000000000.0,129987166,5,41.1573468,-8.6084881,2,1.0,1.0,2.0,2,30,25,55,85,102,36,36,1,4.89,4.97,4.92,4.97,5.0,4.78,4.89,5,5,0,0,3.84
11967,11967,1.06744e+18,20200000000000.0,4809649,1,41.1619625,-8.6439184,2,1.0,1.0,1.0,2,365,19,49,70,250,0,0,0,,,,,,,,1,0,1,0,
11968,11968,1.06745e+18,20200000000000.0,556113480,3,41.1486002,-8.6030513,2,1.0,1.0,1.0,2,99,30,60,90,365,14,14,0,4.64,4.86,4.79,4.93,4.86,4.64,4.93,3,3,0,0,1.71
11976,11976,1.06811e+18,20200000000000.0,474109374,2,41.16031,-8.63169,4,1.0,1.0,2.0,2,31,29,59,89,263,37,37,0,4.81,4.84,4.84,4.97,5.0,4.81,4.76,2,2,0,0,3.33
11977,11977,1.06827e+18,20200000000000.0,554612243,1,41.17372,-8.61193,2,1.0,1.0,1.0,2,30,11,41,71,71,37,37,0,4.78,4.84,4.95,4.86,4.84,4.59,4.81,1,0,1,0,3.34
11978,11978,1.06835e+18,20200000000000.0,556342177,1,41.1555817,-8.6154221,4,1.0,1.0,1.0,2,120,30,60,90,90,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.28
11979,11979,1.06908e+18,20200000000000.0,486871837,5,41.1438311,-8.6100677,4,2.0,2.0,2.0,2,365,15,32,51,242,15,15,1,5.0,4.93,5.0,4.93,5.0,4.93,4.87,5,5,0,0,1.56
11980,11980,1.06911e+18,20200000000000.0,486871837,5,41.1438311,-8.6100677,3,1.0,1.0,1.0,2,365,15,31,56,130,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,0,0,0.37
11981,11981,1.06932e+18,20200000000000.0,506562621,3,41.1671,-8.62097,2,1.0,0.0,1.0,1,1125,16,46,76,351,37,37,1,4.54,4.59,4.65,4.65,4.57,4.27,4.49,3,3,0,0,3.56
11984,11984,1.06943e+18,20200000000000.0,517811143,1,41.15385,-8.59984,4,,2.0,,1,1125,0,0,0,0,0,0,0,,,,,,,,1,1,0,0,
11991,11991,1.07007e+18,20200000000000.0,556650495,7,41.14675,-8.60806,3,1.0,1.0,2.0,2,365,26,56,86,361,10,10,0,4.6,4.5,4.7,4.6,4.9,4.3,4.5,7,7,0,0,0.91
11995,11995,1.07027e+18,20200000000000.0,556869139,2,41.15775,-8.6342,2,1.0,0.0,1.0,2,365,0,0,0,163,3,3,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,2,2,0,0,0.28
11999,11999,1.07038e+18,20200000000000.0,556906754,1,41.13825136,-8.635675639,6,2.0,2.0,4.0,3,365,30,60,90,365,4,4,0,4.75,4.75,4.75,4.75,5.0,4.75,4.75,1,1,0,0,0.74
12001,12001,1.07094e+18,20200000000000.0,557045082,1,41.15527,-8.61187,6,2.0,2.0,4.0,2,365,17,47,74,317,43,43,2,4.98,4.93,4.95,5.0,5.0,4.84,4.86,1,1,0,0,4.06
12007,12007,1.07175e+18,20200000000000.0,5732545,2,41.16063955,-8.624885987,2,1.5,1.0,0.0,3,365,30,60,90,270,13,13,0,4.85,4.69,4.46,4.77,4.77,4.85,4.77,2,0,2,0,1.49
12008,12008,1.07176e+18,20200000000000.0,557243238,5,41.15289,-8.60474,2,1.0,0.0,1.0,2,270,16,46,76,256,16,16,1,4.38,4.56,4.75,4.75,4.75,4.94,4.19,5,5,0,0,1.52
12009,12009,1.07177e+18,20200000000000.0,557243238,5,41.15207,-8.60528,2,1.0,2.0,3.0,2,270,15,45,75,255,29,29,2,4.72,4.79,4.93,4.72,4.83,4.93,4.59,5,5,0,0,3.0
12015,12015,1.0732e+18,20200000000000.0,327687325,5,41.14169,-8.61299,2,1.0,1.0,1.0,1,365,24,54,84,342,11,11,0,4.82,5.0,4.73,5.0,4.82,5.0,4.82,5,5,0,0,1.29
12019,12019,1.07459e+18,20200000000000.0,539699276,3,41.1481,-8.58887,2,1.0,1.0,1.0,1,60,23,53,83,351,36,36,1,4.92,4.97,4.86,4.94,4.97,4.81,4.81,2,2,0,0,4.04
12021,12021,1.07472e+18,20200000000000.0,316693486,14,41.14883446,-8.616400369,4,1.0,1.0,3.0,2,90,22,52,82,357,7,7,0,4.71,4.71,4.71,5.0,5.0,5.0,4.57,13,13,0,0,0.73
12022,12022,1.07473e+18,20200000000000.0,316693486,14,41.1488587,-8.6164862,3,1.0,1.0,3.0,2,90,22,52,82,357,15,15,0,4.93,4.87,4.87,4.93,4.93,4.87,4.73,13,13,0,0,1.53
12023,12023,1.07473e+18,20200000000000.0,316693486,14,41.14883446,-8.616395005,3,1.0,1.0,2.0,2,90,18,48,75,328,10,10,2,5.0,5.0,5.0,5.0,4.9,5.0,4.9,13,13,0,0,1.02
12024,12024,1.07476e+18,20200000000000.0,316693486,14,41.14882638,-8.616405734,3,1.0,1.0,2.0,2,90,23,53,83,358,4,4,0,5.0,5.0,5.0,4.75,5.0,5.0,5.0,13,13,0,0,0.41
12028,12028,1.07515e+18,20200000000000.0,469514311,3,41.12809,-8.60149,4,1.0,2.0,2.0,2,365,30,60,90,365,8,8,0,4.88,5.0,5.0,5.0,4.88,4.75,4.88,3,3,0,0,1.01
12030,12030,1.07519e+18,20200000000000.0,558143908,7,41.14736579,-8.612089685,2,1.0,1.0,2.0,1,30,9,22,37,209,6,6,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,7,0,0,0.67
12031,12031,1.0752e+18,20200000000000.0,554394456,1,41.1603285,-8.623309,2,1.0,0.0,1.0,1,60,28,58,88,259,38,38,0,4.89,4.92,4.87,4.95,4.97,4.74,4.87,1,1,0,0,3.62
12035,12035,1.07535e+18,20200000000000.0,331450534,2,41.15899,-8.59754,6,1.0,2.0,1.0,2,15,21,48,78,240,15,15,1,4.93,4.93,5.0,5.0,4.93,4.73,4.87,2,2,0,0,1.54
12041,12041,1.07664e+18,20200000000000.0,491538502,13,41.1444194,-8.6117342,2,1.0,1.0,1.0,2,365,16,33,47,47,6,6,1,4.67,4.67,4.67,5.0,5.0,4.5,4.67,12,12,0,0,1.3
12042,12042,1.07666e+18,20200000000000.0,491538502,13,41.1444194,-8.6117342,2,1.0,1.0,1.0,2,365,21,37,53,53,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12,12,0,0,0.33
12052,12052,1.07751e+18,20200000000000.0,491538502,13,41.149548,-8.5966487,2,1.0,0.0,1.0,1,365,21,47,77,310,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,12,12,0,0,0.4
12053,12053,1.07751e+18,20200000000000.0,491538502,13,41.149548,-8.5966487,2,1.0,0.0,1.0,1,365,25,55,85,331,4,4,0,4.75,4.75,5.0,4.75,4.75,4.75,4.75,12,12,0,0,0.49
12054,12054,1.07751e+18,20200000000000.0,491538502,13,41.149548,-8.5966487,4,1.0,1.0,2.0,1,365,25,55,85,328,3,3,0,4.33,4.33,4.33,4.67,5.0,4.33,4.33,12,12,0,0,1.41
12061,12061,1.07966e+18,20200000000000.0,181487186,2,41.1481684,-8.6064566,2,1.0,1.0,2.0,3,365,11,41,71,251,9,9,0,5.0,4.89,5.0,4.89,5.0,5.0,5.0,2,2,0,0,1.44
12062,12062,1.07966e+18,20200000000000.0,556869139,2,41.15883,-8.63241,2,1.0,0.0,1.0,2,365,0,0,14,194,4,4,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2,2,0,0,0.41
12070,12070,1.08098e+18,20200000000000.0,559587262,1,41.1433312,-8.5984024,2,1.0,0.0,1.0,2,365,20,50,76,220,0,0,0,,,,,,,,1,1,0,0,
12080,12080,1.08268e+18,20200000000000.0,559995366,1,41.15547,-8.61059,2,1.0,0.0,1.0,1,1125,12,42,72,346,15,15,2,4.6,4.67,4.67,4.87,4.8,4.6,4.67,1,1,0,0,1.65
12081,12081,1.08269e+18,20200000000000.0,560000040,1,41.15713,-8.61021,4,1.0,1.0,2.0,1,1125,23,41,56,317,23,23,0,4.52,4.65,4.52,4.57,4.74,4.61,4.48,1,1,0,0,2.33
12083,12083,1.08271e+18,20200000000000.0,560005715,1,41.15484,-8.60872,4,1.0,1.0,2.0,1,1125,13,43,73,347,39,39,1,4.62,4.74,4.62,4.82,4.85,4.59,4.59,1,1,0,0,4.38
12086,12086,1.08338e+18,20200000000000.0,367042096,1,41.15392,-8.63106,2,,,,2,15,0,0,0,0,40,40,0,4.93,4.93,4.93,4.9,4.95,4.83,4.9,1,0,1,0,4.08
12087,12087,1.08347e+18,20200000000000.0,559070058,1,41.15551,-8.60545,2,1.0,1.0,1.0,2,31,27,57,87,362,22,22,0,4.82,4.95,4.82,4.91,4.95,4.73,4.73,1,1,0,0,2.27
12088,12088,1.08392e+18,20200000000000.0,197880012,2,41.1606033,-8.6363208,4,1.0,2.0,2.0,2,364,25,55,85,255,28,28,1,4.57,4.5,4.32,4.82,4.79,4.54,4.43,2,2,0,0,3.16
12089,12089,1.08402e+18,20200000000000.0,473964684,7,41.15447154,-8.602550707,2,1.0,1.0,1.0,2,89,24,54,84,310,0,0,0,,,,,,,,7,7,0,0,
12091,12091,1.08458e+18,20200000000000.0,354254033,1,41.15458,-8.61511,4,1.0,0.0,2.0,1,1125,5,21,31,291,19,19,2,4.63,4.68,4.37,4.84,4.95,4.42,4.74,1,1,0,0,2.64
12094,12094,1.08464e+18,20200000000000.0,556659156,2,41.1439966,-8.6114268,2,1.0,1.0,2.0,2,20,14,14,14,15,20,20,0,4.85,4.9,4.85,5.0,4.95,4.5,4.85,1,1,0,0,1.94
12098,12098,1.08475e+18,20200000000000.0,3963937,2,41.1340125,-8.6115398,2,1.0,1.0,1.0,1,365,27,57,87,267,0,0,0,,,,,,,,2,0,2,0,
